INDEX,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,COMMENT,BUSHFIRE_LOCATION,GENRE,SECOND_QUOTE_TRANSCRIPTION,SECOND_QUOTE_TRANSCRIPTION_2,
3815,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Little Yafford,char-offset:162,PLACE,,,,,,,UNVERIFIED,,,,Little Yafford,Little Yafford,
3816,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Southampton,char-offset:231,PLACE,http://sws.geonames.org/2637487,Southampton,,50.90395,-1.40428,,UNVERIFIED,,,,Southampton,Southampton,
3817,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Peninsular,char-offset:251,PLACE,http://geo-kima.org/place/2619,Malaya,,,,,UNVERIFIED,,,,Peninsular,Peninsular,
3818,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Indian,char-offset:932,PLACE,http://sws.geonames.org/4202021,Indian Springs,,33.24262,-83.92074,,UNVERIFIED,,,,Indian,Indian,
3819,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Vicarage,char-offset:2089,PLACE,,,,,,,UNVERIFIED,,,,Vicarage,Vicarage,
3820,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Bea,char-offset:2103,PLACE,http://sws.geonames.org/3128447,Bea,,41.03633,-1.14725,,UNVERIFIED,,,,Bea,Bea,
3821,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Littlo Yafford,char-offset:4931,PLACE,,,,,,,UNVERIFIED,,,,Littlo Yafford,Littlo Yafford,
3822,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,England,char-offset:5893,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
3823,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,London,char-offset:6026,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
3824,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Water House,char-offset:7268,PLACE,,,,,,,UNVERIFIED,,,,Water House,Water House,
3825,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Naples,char-offset:8056,PLACE,http://sws.geonames.org/5128276,Naples,,42.61535,-77.40249,,UNVERIFIED,,,,Naples,Naples,
3826,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Vicarage,char-offset:9106,PLACE,,,,,,,UNVERIFIED,,,,Vicarage,Vicarage,
3827,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Littlo Yafford,char-offset:10530,PLACE,,,,,,,UNVERIFIED,,,,Littlo Yafford,Littlo Yafford,
3828,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Paris,char-offset:12489,PLACE,http://sws.geonames.org/8504417,La Defense,,48.89198,2.23881,,VERIFIED,,,,Paris,Paris,
3829,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Hyde Park,char-offset:14833,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,,Hyde Park,Hyde Park,
3830,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Bridford,char-offset:15083,PLACE,,,,,,,UNVERIFIED,,,,Bridford,Bridford,
3831,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Israel,char-offset:17052,PLACE,http://sws.geonames.org/294640,Israel,,31.4468021,35.00771234,,VERIFIED,,,,Israel,Israel,
3832,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Bedford,char-offset:24719,PLACE,http://sws.geonames.org/2656046,Bedford,,52.13459,-0.46632,,VERIFIED,,,,Bedford,Bedford,
3833,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,lioso Bay,char-offset:32781,PLACE,,,,,,,UNVERIFIED,,,,lioso Bay,lioso Bay,
3834,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Fairfax's Hill,char-offset:32795,PLACE,,,,,,,UNVERIFIED,,,,Fairfax's Hill,Fairfax's Hill,
3835,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Sydnoy,char-offset:32997,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydnoy,Sydnoy,
3836,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,Goorpoto Pitt,char-offset:33016,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Goorpoto Pitt,Goorpoto Pitt,
3837,19476_30_3_1895_4_5. VIII_THE BUSH-FIRE._156705046.txt,Bunbury,char-offset:1070,PLACE,http://sws.geonames.org/2075432,Bunbury,,-33.32711,115.64137,,UNVERIFIED,,,,Bunbury,Bunbury,
3838,19476_30_3_1895_4_5. VIII_THE BUSH-FIRE._156705046.txt,Hamerton,char-offset:3446,PLACE,,,,,,,UNVERIFIED,,,,Hamerton,Hamerton,
3839,19476_30_3_1895_4_5. VIII_THE BUSH-FIRE._156705046.txt,Hamerton,char-offset:4856,PLACE,,,,,,,UNVERIFIED,,,,Hamerton,Hamerton,
3840,19476_29_3_1895_4_5. VII__156694461.txt,England,char-offset:800,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
3841,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:1370,PLACE,,,,,,,UNVERIFIED,,,,Hamerton,Hamerton,
3842,19476_29_3_1895_4_5. VII__156694461.txt,Perth,char-offset:1392,PLACE,http://sws.geonames.org/2153391,Perth,,-41.57231,147.17096,,UNVERIFIED,,,,Perth,Perth,
3843,19476_29_3_1895_4_5. VII__156694461.txt,Perth,char-offset:1729,PLACE,http://sws.geonames.org/2153391,Perth,,-41.57231,147.17096,,UNVERIFIED,,,,Perth,Perth,
3844,19476_29_3_1895_4_5. VII__156694461.txt,Bunbury,char-offset:1963,PLACE,http://sws.geonames.org/2075432,Bunbury,,-33.32711,115.64137,,UNVERIFIED,,,,Bunbury,Bunbury,
3845,19476_29_3_1895_4_5. VII__156694461.txt,Vasse Road,char-offset:2008,PLACE,,,,,,,UNVERIFIED,,,,Vasse Road,Vasse Road,
3846,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:3019,PLACE,,,,,,,UNVERIFIED,,,,Hamerton,Hamerton,
3847,19476_29_3_1895_4_5. VII__156694461.txt,Vasse,char-offset:5875,PLACE,http://sws.geonames.org/2059507,Vasse,,-33.66667,115.25,,UNVERIFIED,,,,Vasse,Vasse,
3848,19476_29_3_1895_4_5. VII__156694461.txt,Pinjarra,char-offset:6271,PLACE,http://sws.geonames.org/2063293,Pinjarra,,-32.6298,115.87351,,UNVERIFIED,,,,Pinjarra,Pinjarra,
3849,19476_29_3_1895_4_5. VII__156694461.txt,Bnnbury,char-offset:6809,PLACE,,,,,,,UNVERIFIED,,,,Bnnbury,Bnnbury,
3850,19574_26_10_1895_13_XVII__197198586.txt,New England,char-offset:1670,PLACE,http://geo-kima.org/place/2858,New England,,,,,UNVERIFIED,,,,New England,New England,
3851,19574_26_10_1895_13_XVII__197198586.txt,Australian,char-offset:1765,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
3852,19574_26_10_1895_13_XVII__197198586.txt,Cedat Hill,char-offset:4639,PLACE,,,,,,,UNVERIFIED,,,,Cedat Hill,Cedat Hill,
3853,19574_26_10_1895_13_XVII__197198586.txt,Port Victoria,char-offset:4927,PLACE,http://sws.geonames.org/2063026,Port Victoria,,-34.49602,137.4827,,VERIFIED,,,,Port Victoria,Port Victoria,
3854,19574_26_10_1895_13_XVII__197198586.txt,Cedar Hill,char-offset:5063,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Cedar Hill,Cedar Hill,
3855,19574_26_10_1895_13_XVII__197198586.txt,Cedar Hill,char-offset:7169,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Cedar Hill,Cedar Hill,
3856,19574_26_10_1895_13_XVII__197198586.txt,Valenciennes,char-offset:8961,PLACE,http://sws.geonames.org/2971041,Valenciennes,,50.35,3.53333,,UNVERIFIED,,,,Valenciennes,Valenciennes,
3857,19574_26_10_1895_13_XVII__197198586.txt,Naples,char-offset:11170,PLACE,http://sws.geonames.org/5128276,Naples,,42.61535,-77.40249,,UNVERIFIED,,,,Naples,Naples,
3858,19574_26_10_1895_13_XVII__197198586.txt,Switzerland,char-offset:11704,PLACE,http://sws.geonames.org/2658434,Switzerland,,46.80097882,8.225111618,,UNVERIFIED,,,,Switzerland,Switzerland,
3859,19574_26_10_1895_13_XVII__197198586.txt,French,char-offset:12470,PLACE,http://sws.geonames.org/3609667,French Harbor,,16.35,-86.43333,,UNVERIFIED,,,,French,French,
3860,19574_26_10_1895_13_XVII__197198586.txt,Eugland,char-offset:15609,PLACE,,,,,,,UNVERIFIED,,,,Eugland,Eugland,
3861,19574_26_10_1895_13_XVII__197198586.txt,Valeuoiennea,char-offset:17078,PLACE,,,,,,,UNVERIFIED,,,,Valeuoiennea,Valeuoiennea,
3862,19574_26_10_1895_13_XVII__197198586.txt,Cedar Hill,char-offset:19568,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Cedar Hill,Cedar Hill,
3863,19574_26_10_1895_13_XVII__197198586.txt,London,char-offset:20437,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,,London,London,
3864,19574_26_10_1895_13_XVII__197198586.txt,Sband,char-offset:20924,PLACE,,,,,,,UNVERIFIED,,,,Sband,Sband,
3865,19574_26_10_1895_13_XVII__197198586.txt,London,char-offset:21085,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,,London,London,
3866,19574_26_10_1895_13_XVII__197198586.txt,Uganda,char-offset:21339,PLACE,http://sws.geonames.org/226074,Uganda,,1.283702567,32.38997285,,UNVERIFIED,,,,Uganda,Uganda,
3867,19574_26_10_1895_13_XVII__197198586.txt,European,char-offset:22148,PLACE,http://geo-kima.org/place/1418,European Economic Community countries,,,,,UNVERIFIED,,,,European,European,
3868,19574_26_10_1895_13_XVII__197198586.txt,London,char-offset:22399,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,,London,London,
3869,19574_26_10_1895_13_XVII__197198586.txt,Cedar Hill,char-offset:22519,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Cedar Hill,Cedar Hill,
3870,19574_26_10_1895_13_XVII__197198586.txt,US,char-offset:24191,PLACE,http://sws.geonames.org/2971316,Us,,49.1,1.96667,,UNVERIFIED,,,,US,US,
3871,19574_26_10_1895_13_XVII__197198586.txt,Uganda,char-offset:25188,PLACE,http://sws.geonames.org/226074,Uganda,,1.283702567,32.38997285,,UNVERIFIED,,,,Uganda,Uganda,
3872,19574_26_10_1895_13_XVII__197198586.txt,Mount Wombo,char-offset:25608,PLACE,,,,,,,UNVERIFIED,,,,Mount Wombo,Mount Wombo,
3873,19574_26_10_1895_13_XVII__197198586.txt,Ilgauda,char-offset:29024,PLACE,,,,,,,UNVERIFIED,,,,Ilgauda,Ilgauda,
3874,19574_26_10_1895_13_XVII__197198586.txt,Briuda Downs,char-offset:30844,PLACE,,,,,,,UNVERIFIED,,,,Briuda Downs,Briuda Downs,
3875,19054_23_10_1897_33_XV__197305478.txt,Snndown,char-offset:241,PLACE,,,,,,,UNVERIFIED,,,,Snndown,Snndown,
3876,19054_23_10_1897_33_XV__197305478.txt,Miss,char-offset:579,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
3877,19054_23_10_1897_33_XV__197305478.txt,Nande,char-offset:608,PLACE,http://pleiades.stoa.org/places/884895,Nande,-0.1,,,unlocated,UNVERIFIED,,,,Nande,Nande,
3878,19054_23_10_1897_33_XV__197305478.txt,Miss,char-offset:633,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
3879,19054_23_10_1897_33_XV__197305478.txt,Miss,char-offset:2430,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
3880,19054_23_10_1897_33_XV__197305478.txt,Nnndewar,char-offset:6747,PLACE,,,,,,,UNVERIFIED,,,,Nnndewar,Nnndewar,
3881,19054_23_10_1897_33_XV__197305478.txt,Lcssing,char-offset:14393,PLACE,,,,,,,UNVERIFIED,,,,Lcssing,Lcssing,
3882,17526_10_4_1897_29_I__196847144.txt,New Zealand,char-offset:427,PLACE,http://geo-kima.org/place/6305,New Zealand,,-41.79446,171.333169,,UNVERIFIED,,,,New Zealand,New Zealand,
3883,17526_10_4_1897_29_I__196847144.txt,Southland,char-offset:1517,PLACE,http://sws.geonames.org/2182501,Southland,,-45.73507483,167.9527931,,UNVERIFIED,,,,Southland,Southland,
